10,5,1.1666666666666665
10,10,1.175
10,15,1.1388888888888888
10,20,1.1166666666666667
20,10,1.1833333333333331
20,15,1.1705882352941177
20,20,1.2
20,25,1.1892857142857145
20,30,1.196969696969697
20,35,1.145
20,40,1.1673913043478261
30,15,1.2
30,20,1.1652173913043478
30,25,1.2961538461538464
30,30,1.2875
30,35,1.2131578947368422
30,40,1.2116279069767444
30,45,1.2122448979591838
30,50,1.2283018867924524
30,55,1.222413793103448
30,60,1.2078125
40,20,1.208695652173913
40,25,1.1620689655172414
40,30,1.2121212121212122
40,35,1.2131578947368422
40,40,1.2022727272727274
40,45,1.2604166666666667
40,50,1.1944444444444446
40,55,1.2258620689655175
40,60,1.183076923076923
40,65,1.21
40,70,1.1839999999999997
40,75,1.2576923076923077
40,80,1.2542168674698795
50,25,1.2444444444444447
50,30,1.202941176470588
50,35,1.308108108108108
50,40,1.2690476190476194
50,45,1.2166666666666668
50,50,1.2846153846153845
50,55,1.2508771929824563
50,60,1.2698412698412698
50,65,1.28955223880597
50,70,1.214864864864865
50,75,1.2162499999999998
50,80,1.244047619047619
50,85,1.249438202247191
50,90,1.2516129032258063
50,95,1.2551020408163267
50,100,1.2333333333333332
60,30,1.193939393939394
60,35,1.272972972972973
60,40,1.1434782608695655
60,45,1.220408163265306
60,50,1.2264150943396226
60,55,1.239655172413793
60,60,1.2171875
60,65,1.2573529411764706
60,70,1.2930555555555556
60,75,1.2794871794871796
60,80,1.2341176470588233
60,85,1.2337078651685396
60,90,1.2612903225806453
60,95,1.2489795918367348
60,100,1.219047619047619
60,105,1.2412844036697248
60,110,1.2342105263157896
60,115,1.2216666666666665
60,120,1.2175999999999998
70,35,1.2179487179487178
70,40,1.2571428571428573
70,45,1.2291666666666665
70,50,1.2259259259259259
70,55,1.2186440677966102
70,60,1.2650793650793652
70,65,1.238235294117647
70,70,1.2369863013698634
70,75,1.281818181818182
70,80,1.2865853658536586
70,85,1.25
70,90,1.2499999999999998
70,95,1.2515151515151515
70,100,1.2466019417475729
70,105,1.269158878504673
70,110,1.206896551724138
70,115,1.2126050420168064
70,120,1.2564516129032257
70,125,1.2346153846153847
70,130,1.2274074074074073
70,135,1.2565217391304349
70,140,1.236551724137931
80,40,1.232558139534884
80,45,1.2382978723404257
80,50,1.2846153846153845
80,55,1.2789473684210526
80,60,1.267741935483871
80,65,1.2955223880597013
80,70,1.218918918918919
80,75,1.2792207792207795
80,80,1.275609756097561
80,85,1.2977011494252877
80,90,1.2634408602150538
80,95,1.2444444444444445
80,100,1.2705882352941174
80,105,1.2425925925925925
80,110,1.261061946902655
80,115,1.2499999999999998
80,120,1.2443548387096777
80,125,1.2523076923076921
80,130,1.2496240601503759
80,135,1.235251798561151
80,140,1.255944055944056
80,145,1.2280000000000002
80,150,1.264052287581699
80,155,1.2327044025157234
80,160,1.2090361445783135
90,45,1.3021276595744677
90,50,1.2653846153846156
90,55,1.268421052631579
90,60,1.2396825396825395
90,65,1.2676470588235296
90,70,1.236986301369863
90,75,1.264935064935065
90,80,1.2638554216867468
90,85,1.2873563218390807
90,90,1.292391304347826
90,95,1.3082474226804126
90,100,1.2980392156862746
90,105,1.221818181818182
90,110,1.2839285714285713
90,115,1.2661016949152544
90,120,1.2811475409836066
90,125,1.2515625
90,130,1.2954545454545454
90,135,1.2594202898550724
90,140,1.246853146853147
90,145,1.2513513513513514
90,150,1.245751633986928
90,155,1.240251572327044
90,160,1.2441717791411044
90,165,1.2343195266272189
90,170,1.2301136363636362
90,175,1.2634831460674159
90,180,1.2360215053763441
100,50,1.2557692307692307
100,55,1.2947368421052634
100,60,1.2476190476190478
100,65,1.2318840579710144
100,70,1.2805555555555554
100,75,1.268831168831169
100,80,1.2731707317073169
100,85,1.2235955056179777
100,90,1.2698924731182797
100,95,1.2701030927835053
100,100,1.2872549019607846
100,105,1.2731481481481481
100,110,1.2973214285714287
100,115,1.2965811965811969
100,120,1.2524193548387097
100,125,1.2795275590551178
100,130,1.2939393939393937
100,135,1.2478571428571426
100,140,1.217241379310345
100,145,1.2547297297297297
100,150,1.2095541401273884
100,155,1.2306249999999999
100,160,1.2200000000000002
100,165,1.2349112426035502
100,170,1.2421965317919077
100,175,1.247752808988764
100,180,1.235326086956522
100,185,1.231578947368421
100,190,1.202020202020202
100,195,1.235175879396985
100,200,1.2367149758454108
5,10,1.046153846153846
5,5,1.0
